Time	trailing_price	Low	Weighted_Price_Average	High	close_price	N_Transactions	Volume	Bid_Index	Ask_Index	EMA_12	EMA_26	EMA_DIF	MACD	EMA_Up	EMA_Down	RSI	TSI	EMA_Volume	OBV_Delta
1510058354	7189.99	7189.99	7189.99	7190.0	7190.0	44	5.11393781	6949.0	7417.65	7205.358133	7205.324487	3.556836	-3.52319	1.803639	2.990468	37.62	-1.09	16.64040261	5.11393781
1510058474	7190.0	7189.99	7212.73	7220.0	7220.0	113	21.02674042	6954.74	7430.59	7206.492266	7205.873044	2.969313	-2.350091	3.817665	2.776863	57.89	2.31	17.31522381	21.02674042
1510058594	7220.0	7215.39	7219.7	7220.0	7220.0	73	11.29523223	6976.02	7450.9	7208.524225	7206.897263	2.700843	-1.073881	3.544975	2.578516	57.89	4.73	16.38907126	0.0
1510058714	7220.0	7219.99	7220.04	7222.98	7220.02	47	6.98283438	6978.8	7452.93	7210.295883	7207.870799	2.645691	-0.220607	3.293191	2.394336	57.9	6.55	14.94195789	6.98283438
1510058834	7220.02	7210.4	7217.64	7220.02	7218.57	91	12.4162382	6977.15	7446.45	7211.425747	7208.594444	2.682813	0.14849	3.057963	2.326883	56.79	7.63	14.55338563	-12.4162382
1510058954	7218.57	7203.62	7211.87	7218.56	7205.9	71	12.40402245	6954.85	7434.21	7211.494094	7208.837078	2.677654	-0.020638	2.839537	3.065677	48.09	5.67	14.22271437	-12.40402245
1510059074	7205.9	7195.0	7198.8	7205.86	7197.5	68	10.30718338	6958.18	7430.79	7209.541156	7208.093591	2.431636	-0.984071	2.636713	3.4467	43.34	2.4	13.62032499	-10.30718338
1510059194	7197.5	7195.12	7200.04	7208.15	7208.13	90	12.4480586	6956.68	7428.82	7208.07944	7207.497029	2.061791	-1.47938	3.207662	3.200507	50.06	1.96	13.43997631	12.4480586
1510059314	7208.13	7201.52	7208.09	7210.0	7210.0	39	4.15060316	6960.33	7432.13	7208.081065	7207.540953	1.757455	-1.217343	3.112115	2.971899	51.15	1.98	12.01084198	4.15060316
1510059434	7210.0	7203.35	7215.62	7219.98	7218.21	71	19.76456011	6978.9	7447.52	7209.240901	7208.139401	1.626264	-0.524764	3.47625	2.759621	55.75	3.52	13.20372169	19.76456011
1510059554	7218.21	7211.02	7218.61	7219.99	7218.24	147	46.2471804	6978.58	7445.1	7210.682301	7208.915001	1.654471	0.112829	3.230089	2.562505	55.76	4.73	18.28733072	46.2471804
1510059674	7218.24	7203.0	7206.75	7218.24	7203.01	76	14.84203712	6959.6	7433.18	7210.077332	7208.754631	1.588117	-0.265416	2.999368	3.467326	46.38	2.7	17.75728555	-14.84203712
1510059794	7203.01	7176.0	7182.41	7203.01	7176.0	270	89.70256761	6950.54	7409.44	7205.820819	7206.803177	1.074022	-2.05638	2.785127	5.148946	35.1	-3.69	28.82579048	-89.70256761
1510059914	7176.0	7160.01	7170.26	7176.01	7160.24	215	49.81806227	6929.92	7402.12	7200.349924	7204.096275	0.109947	-3.856298	2.586189	5.906878	30.45	-10.76	32.05537076	-49.81806227
1510060034	7160.24	7125.0	7139.46	7170.59	7140.0	288	74.07163672	6929.67	7401.55	7190.982243	7199.308403	-1.577274	-6.748886	2.401461	6.930672	25.73	-18.55	38.51941168	-74.07163672
1510060154	7140.0	7137.22	7143.74	7161.0	7160.99	85	22.5414112	6903.35	7376.17	7183.714206	7195.192225	-3.557423	-7.920596	3.729214	6.435624	36.69	-20.31	36.06125776	22.5414112
1510060274	7160.99	7140.0	7156.31	7161.72	7140.0	83	18.07867105	6930.38	7402.14	7179.498174	7192.31206	-5.408716	-7.40517	3.462842	7.475222	31.66	-23.81	33.29470596	-18.07867105
1510060394	7140.0	7115.0	7131.11	7140.7	7123.73	218	58.70754426	6902.44	7374.32	7172.05384	7187.778574	-7.47192	-8.252814	3.215496	8.10342	28.41	-27.83	37.20437339	-58.70754426
1510060514	7123.73	7100.0	7108.93	7123.73	7105.21	222	85.89238581	6889.97	7354.8	7162.34248	7181.937939	-9.896628	-9.698831	2.985818	8.847461	25.23	-32.26	44.69483684	-85.89238581
1510060634	7105.21	7100.0	7102.98	7105.21	7100.12	143	28.82977449	6885.81	7350.18	7153.209791	7176.089203	-12.493185	-10.386227	2.772545	8.579071	24.42	-35.83	42.25405802	-28.82977449
1510060754	7100.12	7100.0	7102.69	7105.05	7100.43	85	22.04690841	6886.05	7349.2	7145.437515	7170.652225	-15.03749	-10.17722	2.596649	7.96628	24.58	-38.45	39.14526577	22.04690841
1510060874	7100.43	7080.0	7093.37	7100.37	7091.07	155	23.86331673	6883.82	7342.95	7137.427128	7164.927616	-17.53009	-9.970398	2.411174	8.065831	23.01	-41.1	36.79419669	-23.86331673
1510060994	7091.07	7076.25	7078.71	7090.99	7077.0	88	21.62271731	6876.36	7322.29	7128.393724	7158.541126	-20.053552	-10.09385	2.238947	8.4947	20.86	-44.05	34.46012294	-21.62271731
1510061114	7077.0	7074.0	7075.32	7077.0	7075.0	81	28.59630259	6877.51	7323.04	7120.228536	7152.376598	-22.472454	-9.675608	2.079022	8.030793	20.56	-46.45	33.55799673	-28.59630259
1510061234	7075.0	7070.0	7071.61	7075.0	7071.02	73	18.89184094	6868.91	7320.63	7112.748761	7146.393887	-24.706988	-8.938138	1.93052	7.741451	19.96	-48.59	31.30166507	-18.89184094
1510061354	7071.02	7051.12	7061.68	7071.37	7060.0	182	44.72478763	6868.79	7311.42	7104.892029	7140.118784	-26.810941	-8.415814	1.792626	7.975633	18.35	-50.91	33.36676085	-44.72478763
1510061474	7060.0	7051.0	7058.63	7060.0	7060.0	142	66.95324684	6863.51	7302.77	7097.774794	7134.082578	-28.71031	-7.597474	1.664581	7.405945	18.35	-52.78	38.53391254	0.0
1510061594	7060.0	7059.99	7060.0	7060.0	7060.0	60	7.97702288	6864.55	7303.13	7091.963287	7128.59498	-30.294587	-6.337106	1.545682	6.876949	18.35	-54.3	33.83285259	0.0
1510061714	7060.0	7059.99	7061.89	7070.0	7069.67	115	58.02764308	6864.22	7302.1	7087.336627	7123.65387	-31.499118	-4.818125	2.12599	6.385738	24.98	-53.82	37.55512805	58.02764308
1510061834	7069.67	7062.17	7064.15	7069.43	7063.82	74	9.5374181	6869.94	7304.66	7083.769454	7119.246176	-32.294639	-3.182083	1.974134	6.347471	23.72	-53.75	33.24471113	-9.5374181
1510061954	7063.82	7063.05	7068.61	7086.97	7082.65	112	38.26077953	6869.31	7302.96	7081.43723	7115.495348	-32.647335	-1.410783	3.178124	5.89408	35.03	-50.26	34.01641396	38.26077953
1510062074	7082.65	7081.01	7085.22	7094.54	7094.28	84	27.39237708	6879.42	7324.06	7082.019195	7113.25273	-32.364575	1.13104	3.781829	5.473074	40.86	-45.42	32.99733136	27.39237708
1510062194	7094.28	7094.08	7097.37	7099.66	7097.99	75	30.56268655	6885.58	7342.84	7084.380857	7112.076231	-31.430735	3.735361	3.776698	5.08214	42.63	-40.93	32.62277062	30.56268655
1510062314	7097.99	7097.98	7097.99	7097.99	7097.99	62	19.69891427	6884.55	7341.55	7086.474571	7111.032806	-30.056235	5.498	3.506934	4.71913	42.63	-37.29	30.63448503	0.0
1510062434	7097.99	7097.98	7098.71	7099.99	7099.99	39	13.25999422	6886.86	7347.61	7088.356945	7110.120006	-28.3976	6.634539	3.399296	4.382049	43.69	-33.96	27.96148644	13.25999422
1510062554	7099.99	7099.98	7099.99	7099.99	7099.99	49	16.68953489	6882.35	7350.44	7090.146646	7109.369635	-26.562678	7.339689	3.156489	4.069046	43.69	-31.19	26.22734005	0.0
1510062674	7099.99	7099.98	7099.99	7099.99	7099.99	32	6.46554193	6883.5	7349.45	7091.661008	7108.674847	-24.65291	7.639071	2.931026	3.7784	43.69	-28.86	23.18706342	0.0
1510062794	7099.99	7099.98	7099.98	7099.99	7099.98	60	13.59186761	6882.86	7349.7	7092.940853	7108.030784	-22.740314	7.650383	2.721667	3.509229	43.68	-26.87	21.71087945	-13.59186761
1510062914	7099.98	7099.48	7099.51	7099.98	7099.49	57	5.77267893	6883.27	7349.54	7093.951491	7107.399615	-20.881876	7.433752	2.527262	3.29357	43.42	-25.22	19.2588486	-5.77267893
1510063034	7099.49	7090.0	7096.05	7099.49	7090.01	93	10.40840572	6886.12	7348.55	7094.274339	7106.558903	-19.162414	6.87785	2.346743	3.735458	38.58	-24.85	17.897242	-10.40840572
1510063154	7090.01	7072.01	7089.77	7099.09	7093.67	112	25.51663174	6882.44	7334.38	7093.581364	7105.315281	-17.676715	5.942798	2.440547	3.46864	41.3	-23.84	19.06945581	25.51663174
1510063274	7093.67	7084.89	7090.42	7092.72	7090.01	101	20.59634567	6882.97	7337.79	7093.095	7104.211927	-16.364757	5.24783	2.266222	3.482309	39.42	-23.43	19.30436194	-20.59634567
1510063394	7090.01	7070.0	7075.3	7090.01	7070.43	114	22.57167192	6883.63	7338.32	7090.357308	7102.070303	-15.434405	3.72141	2.104349	4.632144	31.24	-25.48	19.80702501	-22.57167192
1510063514	7070.43	7035.0	7053.9	7070.43	7058.8	296	100.18701274	6868.35	7311.37	7084.748491	7098.502132	-15.098252	1.344611	1.954038	5.131991	27.58	-28.47	32.17317697	-100.18701274
1510063634	7058.8	7044.0	7048.41	7058.81	7047.0	101	36.14112255	6834.65	7271.66	7079.157954	7094.791604	-15.205332	-0.428318	1.814464	5.608277	24.44	-32.14	32.78363014	-36.14112255
1510063754	7047.0	7046.99	7060.14	7067.06	7067.06	92	36.14024213	6867.19	7317.35	7076.232115	7092.224819	-15.362806	-0.629898	3.117717	5.207686	37.45	-30.89	33.30003198	36.14024213
1510063874	7067.06	7067.05	7067.06	7067.06	7067.06	41	9.32347877	6870.34	7310.6	7074.82102	7090.360758	-15.398192	-0.141546	2.895023	4.835708	37.45	-29.93	29.61133149	0.0
1510063994	7067.06	7065.01	7067.53	7070.27	7070.27	112	30.39283453	6868.38	7312.76	7073.699325	7088.669591	-15.312607	0.342341	2.917521	4.4903	39.38	-28.56	29.73156273	30.39283453
1510064114	7070.27	7070.26	7074.12	7076.12	7074.12	87	25.78539457	6872.61	7316.41	7073.764044	7087.591844	-15.015646	1.187846	2.984127	4.169564	41.71	-26.73	29.12445994	25.78539457
1510064234	7074.12	7074.11	7076.07	7079.02	7078.99	47	11.28136784	6875.86	7325.55	7074.118806	7086.738374	-14.53643	1.916862	3.118832	3.871738	44.61	-24.32	26.37936885	11.28136784
1510064354	7078.99	7078.98	7078.99	7078.99	7078.99	42	10.41609901	6876.25	7325.24	7074.86822	7086.16442	-13.888384	2.592184	2.896058	3.595185	44.61	-22.38	23.92348118	0.0
1510064474	7078.99	7065.0	7072.06	7078.99	7065.0	108	31.24787846	6875.75	7325.51	7074.436186	7085.119648	-13.2474	2.563938	2.689197	4.337672	38.27	-22.49	25.05031153	-31.24787846
1510064594	7065.0	7060.01	7064.89	7066.3	7066.3	69	17.56448146	6867.94	7307.69	7072.967542	7083.621156	-12.728643	2.075029	2.589969	4.027838	39.14	-22.33	23.89864537	17.56448146
1510064714	7066.3	7060.06	7065.58	7069.0	7069.0	54	9.80520031	6868.75	7308.61	7071.830997	7082.284774	-12.27367	1.819893	2.597828	3.740135	40.99	-21.68	21.73042305	9.80520031
1510064834	7069.0	7068.99	7072.56	7083.55	7083.55	56	13.50546503	6869.33	7313.82	7071.943151	7081.56442	-11.74319	2.121921	3.451555	3.472983	49.85	-18.34	20.46504489	13.50546503
1510064954	7083.55	7083.55	7087.45	7087.56	7087.56	59	6.84842042	6878.46	7331.94	7074.32882	7082.000389	-10.928866	3.257297	3.491444	3.224913	51.98	-14.92	18.37017959	6.84842042
1510065074	7087.56	7087.55	7087.55	7087.56	7087.56	65	11.90033152	6876.85	7331.67	7076.362848	7082.411471	-9.952817	3.904194	3.242055	2.994562	51.98	-12.17	17.37481835	0.0
1510065194	7087.56	7087.55	7087.56	7087.56	7087.56	46	5.74393412	6877.57	7331.05	7078.085487	7082.792844	-8.903725	4.196368	3.01048	2.780665	51.98	-9.9	15.58545155	0.0
1510065314	7087.56	7085.0	7087.33	7087.56	7085.01	93	16.68588893	6876.7	7332.17	7079.50772	7083.12893	-7.847222	4.226012	2.795446	2.764189	50.28	-8.41	15.75474961	-16.68588893
1510065434	7085.01	7070.0	7079.72	7085.01	7071.79	104	12.56846181	6876.46	7325.54	7079.540378	7082.876417	-6.944985	3.608946	2.595771	3.511033	42.51	-9.27	15.26455149	-12.56846181
1510065554	7071.79	7060.03	7065.82	7072.65	7060.03	98	20.80927469	6867.74	7311.9	7077.429551	7081.612979	-6.392674	2.209246	2.410359	4.100245	37.02	-11.79	16.11758583	-20.80927469
1510065674	7060.03	7059.83	7059.99	7060.03	7059.84	105	19.71504398	6861.2	7302.39	7074.746543	7080.011277	-6.167086	0.902352	2.238191	3.820942	36.94	-13.82	16.67104093	-19.71504398
1510065794	7059.84	7059.82	7060.82	7069.07	7060.87	95	16.76911389	6861.39	7304.63	7072.603998	7078.589701	-6.130809	0.145106	2.151892	3.548018	37.75	-15.26	16.68612908	16.76911389
1510065914	7060.87	7055.0	7057.16	7060.87	7055.01	82	15.69845319	6857.12	7302.18	7070.227998	7077.002316	-6.259511	-0.514807	1.998185	3.71316	34.99	-17.33	16.53417894	-15.69845319
1510066034	7055.01	7040.0	7047.16	7055.01	7040.01	94	16.89203252	6835.77	7270.06	7066.679075	7074.791774	-6.630149	-1.48255	1.855458	4.519363	29.11	-21.18	16.58923334	-16.89203252
1510066154	7040.01	7024.0	7027.05	7040.0	7024.02	170	56.27369115	6827.38	7261.01	7060.582294	7071.255346	-7.43873	-3.234322	1.722925	5.338694	24.4	-26.34	22.69453454	-56.27369115
1510066274	7024.02	6990.0	7002.02	7024.02	6990.0	626	251.22019303	6809.98	7252.65	7051.57271	7066.126802	-8.861802	-5.69229	1.599859	7.387359	17.8	-34.19	57.85232815	-251.22019303
1510066394	6990.0	6980.0	6987.35	7018.18	6998.54	200	67.95508003	6795.38	7234.69	7041.692293	7060.291483	-10.80928	-7.78991	2.095583	6.859691	23.4	-37.97	59.40659767	67.95508003
1510066514	6998.54	6986.9	6995.8	7011.8	7003.11	133	41.32842246	6805.23	7237.52	7034.63194	7055.514336	-12.823903	-8.058493	2.272327	6.369713	26.29	-39.76	56.62533995	41.32842246
1510066634	7003.11	7002.31	7016.2	7024.66	7024.65	117	20.88824955	6813.99	7249.98	7031.796257	7052.602163	-14.420304	-6.385602	3.648589	5.914734	38.15	-36.76	51.12732604	20.88824955
1510066754	7024.65	7024.65	7025.7	7029.98	7029.98	83	20.41408056	6823.54	7254.62	7030.858371	7050.60941	-15.486451	-4.264588	3.76869	5.492253	40.69	-33.55	46.40221135	20.41408056
1510066874	7029.98	7025.0	7029.12	7030.0	7025.01	108	38.4936022	6827.1	7259.85	7030.590929	7049.017602	-16.074495	-2.352178	3.499498	5.454949	39.08	-31.59	45.18550225	-38.4936022
1510066994	7025.01	7025.0	7025.04	7027.0	7027.0	58	16.91437048	6825.53	7253.49	7029.73694	7047.241483	-16.360505	-1.144038	3.391677	5.06531	40.11	-29.73	40.83609736	16.91437048
1510067114	7027.0	7025.0	7026.34	7030.0	7025.0	72	22.35462184	6825.78	7253.58	7029.214334	7045.693225	-16.384182	-0.094709	3.149414	4.846359	39.39	-28.45	37.99279343	-22.35462184
1510067234	7025.0	7024.65	7024.9	7025.01	7024.65	93	19.35700857	6823.36	7252.61	7028.55059	7044.152986	-16.227825	0.625429	2.924456	4.525191	39.26	-27.46	35.12574961	-19.35700857
1510067354	7024.65	7024.0	7024.2	7024.66	7024.01	55	11.69948752	6824.01	7251.33	7027.881268	7042.674987	-15.941004	1.147285	2.715566	4.247677	39.0	-26.72	31.52170929	-11.69948752
1510067474	7024.01	7024.0	7024.96	7029.0	7026.81	75	12.53417326	6824.11	7252.47	7027.431842	7041.362766	-15.538988	1.608064	2.721597	3.944272	40.83	-25.6	28.6005499	12.53417326
1510067594	7026.81	7026.8	7037.76	7049.99	7045.03	159	36.76337531	6826.34	7259.38	7029.020789	7041.095894	-14.846211	2.771106	3.828626	3.662538	51.11	-21.41	29.85636919	36.76337531
1510067714	7045.03	7045.02	7050.19	7063.04	7059.93	87	18.47335896	6830.19	7270.27	7032.277591	7041.769531	-13.775357	4.283417	4.619438	3.400928	57.6	-15.52	28.10513685	18.47335896
1510067834	7059.93	7029.56	7045.98	7057.02	7042.83	123	31.12892352	6833.3	7296.73	7034.385654	7042.081418	-12.559438	4.863674	4.289478	4.379433	49.48	-13.01	28.5703348	-31.12892352
1510067954	7042.83	7027.05	7033.81	7042.84	7035.0	69	32.54195258	6829.99	7265.8	7034.297092	7041.46872	-11.481876	4.310248	3.983087	4.625902	46.27	-12.02	29.18135292	-32.54195258
1510068074	7035.0	7027.63	7031.48	7040.0	7027.64	78	11.52893528	6823.55	7258.65	7033.863693	7040.728815	-10.558525	3.693403	3.698581	4.821195	43.41	-12.15	26.46559636	-11.52893528
1510068194	7027.64	7027.64	7033.36	7040.6	7040.6	88	22.2093023	6824.89	7259.01	7033.786202	7040.182977	-9.726175	3.3294	4.360111	4.476824	49.34	-10.29	25.81078189	22.2093023
1510068314	7040.6	7040.6	7042.07	7047.96	7041.99	91	22.4192828	6831.79	7265.76	7035.060632	7040.322756	-8.833365	3.571241	4.14796	4.157051	49.95	-8.64	25.2890128	22.4192828
1510068434	7041.99	7037.01	7038.35	7042.27	7037.02	95	18.46817914	6829.84	7261.37	7035.566689	7040.176626	-7.988679	3.378742	3.851677	4.215119	47.75	-7.95	24.23965378	-18.46817914
1510068554	7037.02	7037.01	7042.66	7050.02	7043.81	91	11.65417667	6833.26	7266.14	7036.657968	7040.36058	-7.131466	3.428854	4.061557	3.914039	50.92	-6.41	22.30342653	11.65417667
1510068674	7043.81	7033.94	7036.92	7043.81	7036.6	119	29.18351837	6830.12	7256.63	7036.698281	7040.105722	-6.386661	2.97922	3.771446	4.149465	47.61	-6.09	23.3619022	-29.18351837
1510068794	7036.6	7027.63	7030.85	7036.59	7027.63	101	27.65637721	6829.42	7258.0	7035.798545	7039.420113	-5.833642	2.212074	3.502057	4.493789	43.8	-6.98	24.02259066	-27.65637721
1510068914	7027.63	7027.63	7027.68	7028.23	7027.66	71	14.237198	6825.75	7254.02	7034.549538	7038.550475	-5.467101	1.466164	3.254053	4.172804	43.81	-7.69	22.51714564	14.237198
1510069034	7027.66	7027.4	7028.08	7030.44	7027.41	89	23.32164905	6826.82	7254.82	7033.554224	7037.774884	-5.217813	0.997153	3.021621	3.892604	43.7	-8.31	22.6409154	-23.32164905
1510069154	7027.41	7027.4	7028.96	7033.36	7031.84	54	10.1400496	6825.6	7249.0	7032.84742	7037.12193	-5.029152	0.754642	3.12222	3.614561	46.35	-8.13	20.71770528	10.1400496
1510069274	7031.84	7025.68	7029.02	7034.82	7028.8	78	14.18148214	6825.74	7255.05	7032.258586	7036.521787	-4.875962	0.612761	2.899204	3.573521	44.79	-8.39	19.71213249	-14.18148214
1510069394	7028.8	7026.78	7034.22	7044.01	7040.11	74	14.52890097	6829.51	7258.59	7032.560342	7036.351284	-4.658958	0.868016	3.499975	3.318269	51.33	-6.78	18.91471226	14.52890097
1510069514	7040.11	7040.11	7045.3	7049.0	7045.8	81	12.34374869	6833.25	7287.99	7034.520289	7037.014152	-4.225939	1.732076	3.656405	3.08125	54.27	-4.55	17.90379479	12.34374869
1510069634	7045.8	7045.79	7048.08	7050.0	7050.0	69	16.67988334	6833.06	7288.05	7036.606398	7037.833844	-3.62624	2.398794	3.695233	2.861161	56.36	-2.06	17.71550072	16.67988334
1510069754	7050.0	7049.99	7050.0	7050.0	7050.0	79	28.31211088	6835.13	7288.36	7038.666952	7038.735041	-2.91461	2.846521	3.431288	2.656792	56.36	-0.01	19.34574844	0.0
1510069874	7050.0	7049.99	7052.49	7055.19	7055.19	81	12.95238005	6855.23	7289.82	7040.793575	7039.753927	-2.123758	3.163406	3.55691	2.467021	59.05	2.52	18.3621533	12.95238005
1510069994	7055.19	7055.19	7061.76	7068.29	7062.01	98	19.56024897	6864.77	7293.09	7044.019179	7041.384006	-1.171972	3.807145	3.789988	2.290805	62.33	5.69	18.54647571	19.56024897
1510070114	7062.01	7062.0	7062.01	7062.01	7062.01	34	6.1662414	6859.68	7292.8	7046.786998	7042.911857	-0.162549	4.03769	3.519275	2.127176	62.33	8.31	16.64182428	0.0
1510070234	7062.01	7062.0	7062.1	7062.48	7062.48	56	9.8074153	6859.76	7291.8	7049.142844	7044.333201	0.831889	3.977754	3.30147	1.975235	62.57	10.58	15.59037674	9.8074153
1510070354	7062.48	7062.48	7065.57	7069.99	7069.99	106	16.30998521	6867.53	7298.96	7051.670099	7045.906297	1.818272	3.94553	3.602079	1.834147	66.26	13.66	15.70108574	16.30998521
1510070474	7069.99	7069.98	7069.99	7069.99	7069.99	44	9.83265416	6868.14	7300.78	7054.488545	7047.690275	2.814272	3.983998	3.344788	1.703137	66.26	16.24	14.79825011	0.0
1510070594	7069.99	7069.0	7069.28	7069.99	7069.01	82	15.2503176	6868.24	7299.68	7056.764153	7049.289514	3.746345	3.728294	3.105875	1.651484	65.29	18.2	14.86779895	-15.2503176
