match	buy	6655.29	0.33106685	1510397408.629	1510397409.685923
match	sell	6655.3	1.49e-06	1510397411.578	1510397412.5746036
match	sell	6655.3	1.49e-06	1510397421.637	1510397422.6002586
match	sell	6655.3	0.02423875	1510397427.091	1510397428.0527554
match	sell	6655.3	0.16576125	1510397427.132	1510397428.0948677
match	buy	6655.29	0.66893315	1510397431.017	1510397431.977189
match	buy	6655.0	0.01	1510397431.017	1510397431.9842083
match	buy	6654.36	0.23	1510397431.017	1510397431.9912267
match	buy	6653.42	0.01	1510397431.017	1510397431.9952374
match	buy	6653.42	0.01	1510397431.017	1510397432.0002506
match	buy	6651.71	0.75	1510397431.017	1510397432.0052643
match	buy	6651.27	0.69591521	1510397431.017	1510397432.0092754
match	buy	6651.0	0.01	1510397431.017	1510397432.0132859
match	buy	6651.0	0.01	1510397431.017	1510397432.017296
match	buy	6651.0	0.084	1510397431.017	1510397432.0213065
match	buy	6651.0	0.26311952	1510397431.017	1510397432.0486276
match	buy	6650.2	0.73629051	1510397431.017	1510397432.0486276
match	buy	6650.07	0.2	1510397431.017	1510397432.051636
match	buy	6650.07	0.175274	1510397431.017	1510397432.0576515
match	buy	6650.03	0.125	1510397431.017	1510397432.061662
match	buy	6650.03	0.5	1510397431.017	1510397432.0646703
match	buy	6650.02	0.5	1510397431.017	1510397432.0807128
match	buy	6650.02	5.44484379	1510397431.017	1510397432.0867288
match	buy	6650.02	0.59024037	1510397431.017	1510397432.091742
match	sell	6652.66	1.49e-06	1510397431.573	1510397432.575027
match	buy	6650.02	0.5557	1510397431.738	1510397432.7000494
match	buy	6650.02	0.71207707	1510397433.703	1510397434.66327
match	buy	6650.02	0.8118619	1510397433.703	1510397434.6672797
match	buy	6650.02	0.04063802	1510397433.703	1510397434.6702876
match	buy	6650.0	0.05	1510397433.703	1510397434.672293
match	buy	6650.0	0.04511278	1510397433.703	1510397434.6783092
match	buy	6650.0	0.08270676	1510397433.703	1510397434.6803145
match	buy	6650.0	0.05	1510397433.703	1510397434.6853275
match	buy	6650.0	0.1	1510397433.703	1510397434.6873333
match	buy	6650.0	0.39160347	1510397433.703	1510397434.6893387
match	buy	6650.0	0.5	1510397433.703	1510397434.697359
match	buy	6650.0	1.10839653	1510397433.703	1510397434.7344582
match	buy	6650.0	0.05	1510397433.703	1510397434.7344582
match	buy	6650.0	0.01	1510397433.703	1510397434.7344582
match	buy	6650.0	0.03053609	1510397433.703	1510397434.7354615
match	buy	6650.0	3.32006738	1510397433.703	1510397434.7354615
match	buy	6650.0	0.18304819	1510397433.703	1510397434.7354615
match	buy	6650.0	0.11197173	1510397433.703	1510397434.7484956
match	buy	6650.0	0.85866594	1510397433.703	1510397434.752506
match	sell	6650.01	9e-06	1510397438.161	1510397439.1217422
match	sell	6650.01	1.5e-06	1510397441.602	1510397442.5598826
match	buy	6650.0	2.26500053	1510397442.09	1510397443.0501866
match	sell	6650.01	1.5e-06	1510397451.569	1510397452.5303917
match	sell	6650.01	0.09933347	1510397455.959	1510397456.9210656
match	buy	6650.0	0.05737478	1510397457.963	1510397458.9263968
match	sell	6650.01	1.5e-06	1510397462.362	1510397463.3230863
match	sell	6650.01	0.02400011	1510397462.661	1510397463.620878
match	sell	6650.01	0.1496	1510397463.231	1510397464.1923978
match	sell	6650.01	0.00015	1510397465.833	1510397466.8013344
match	buy	6650.0	0.37387145	1510397471.453	1510397472.4142578
match	buy	6650.0	0.12612855	1510397471.453	1510397472.4192708
match	sell	6650.01	1.5e-06	1510397471.972	1510397472.9336383
match	buy	6650.0	0.01119895	1510397477.584	1510397478.5455587
match	sell	6650.01	9e-06	1510397479.473	1510397480.432576
match	sell	6650.01	1.5e-06	1510397482.02	1510397483.0124352
match	buy	6650.0	0.4076325	1510397483.9	1510397484.863356
match	buy	6650.0	0.9352375	1510397483.9	1510397484.8693721
match	buy	6650.0	0.14591198	1510397488.263	1510397489.22395
match	sell	6650.01	1.5e-06	1510397492.057	1510397493.0551357
match	buy	6650.0	0.01885052	1510397494.313	1510397495.275038
match	buy	6650.0	0.01594948	1510397494.313	1510397495.2800512
match	buy	6650.0	0.08405052	1510397498.697	1510397499.6586928
match	buy	6650.0	0.07731779	1510397498.697	1510397499.663706
match	buy	6650.0	0.05953457	1510397500.794	1510397501.7542644
match	buy	6650.0	0.44046543	1510397500.794	1510397501.7602804
match	sell	6650.01	1.5e-06	1510397503.482	1510397504.4424117
match	buy	6650.0	1.34287	1510397510.906	1510397511.8671522
match	sell	6650.01	1.5e-06	1510397511.96	1510397512.9229586
match	buy	6650.0	0.44556419	1510397512.698	1510397513.660921
match	buy	6650.0	1.34287	1510397517.287	1510397518.2711785
match	buy	6650.0	0.39117067	1510397519.652	1510397520.6134055
match	sell	6650.01	1.5e-06	1510397521.947	1510397522.9355793
match	sell	6650.01	0.4234	1510397525.624	1510397526.5882912
match	buy	6650.0	0.29542613	1510397527.951	1510397528.9184868
match	buy	6650.0	0.40079361	1510397529.158	1510397530.1196811
match	buy	6650.0	0.5	1510397530.168	1510397531.1343782
match	sell	6650.01	1.5e-06	1510397531.563	1510397532.5240726
match	buy	6650.0	0.3316	1510397533.347	1510397534.3088179
match	buy	6650.0	9.1154283	1510397534.541	1510397535.5029926
match	sell	6650.01	0.20080145	1510397537.537	1510397538.498958
match	sell	6650.01	1.5e-06	1510397541.396	1510397542.358219
match	sell	6650.01	9e-06	1510397544.337	1510397545.3040514
match	buy	6650.0	1.0	1510397544.511	1510397545.482526
match	buy	6650.0	0.3671504	1510397548.449	1510397549.409968
match	buy	6650.0	0.17152011	1510397549.345	1510397550.3093588
match	sell	6650.01	1.5e-06	1510397551.466	1510397552.441027
match	buy	6650.0	0.02366547	1510397551.761	1510397552.7227752
match	buy	6650.0	0.20498963	1510397553.493	1510397554.455382
match	buy	6650.0	0.07703337	1510397553.998	1510397554.9607258
match	buy	6650.0	0.92217459	1510397556.732	1510397557.7250752
match	buy	6650.0	3.8526	1510397556.732	1510397557.7260783
match	sell	6650.01	0.77028665	1510397557.163	1510397558.1251388
match	sell	6650.01	0.12971335	1510397557.184	1510397558.149203
match	sell	6650.01	0.00708665	1510397557.184	1510397558.1542168
match	buy	6650.0	0.08228	1510397559.615	1510397560.5766568
match	buy	6650.0	0.09326905	1510397560.833	1510397561.7989066
match	sell	6650.01	1.5e-06	1510397561.426	1510397562.3985007
match	buy	6650.0	0.26692821	1510397562.842	1510397563.8042383
match	buy	6650.0	0.09852356	1510397569.562	1510397570.525107
match	sell	6650.01	1.5e-06	1510397571.45	1510397572.4321773
match	buy	6650.0	0.02063788	1510397577.624	1510397578.5895483
match	buy	6650.0	0.04646294	1510397580.686	1510397581.6486814
match	sell	6650.01	1.5e-06	1510397582.311	1510397583.2960615
match	sell	6650.01	0.89290885	1510397588.606	1510397589.5697415
match	sell	6650.01	0.01	1510397588.606	1510397589.5747547
match	sell	6650.01	0.01	1510397588.606	1510397589.6068408
match	sell	6650.01	0.05229115	1510397588.606	1510397589.6068408
match	sell	6650.01	1.5e-06	1510397591.843	1510397592.8053436
match	sell	6650.01	9e-06	1510397597.089	1510397598.051292
match	sell	6650.01	1.5e-06	1510397601.848	1510397602.8109462
match	buy	6650.0	0.21939313	1510397606.817	1510397607.7811604
match	buy	6650.0	0.13421871	1510397607.607	1510397608.5692377
match	buy	6650.0	0.18063857	1510397607.895	1510397608.8730457
match	sell	6650.01	1.5e-06	1510397611.827	1510397612.7904606
match	buy	6650.0	0.05106041	1510397617.108	1510397618.0704987
match	sell	6650.01	0.1469	1510397620.018	1510397620.980235
match	sell	6650.01	1.5e-06	1510397621.873	1510397622.8371723
match	sell	6650.01	1.5e-06	1510397631.886	1510397632.8517983
match	buy	6650.0	0.04825924	1510397640.997	1510397641.9600146
match	sell	6650.01	1.5e-06	1510397642.769	1510397643.734733
match	buy	6650.0	0.13919259	1510397645.766	1510397646.729696
match	buy	6650.0	1.9525	1510397651.15	1510397652.114011
match	sell	6650.01	1.5e-06	1510397652.539	1510397653.5027037
match	sell	6650.01	1.5e-06	1510397662.306	1510397663.2756875
