Time	trailing_price	Low	Weighted_Price_Average	High	close_price	N_Transactions	Volume	Bid_Index	Ask_Index	EMA_12	EMA_26	EMA_DIF	MACD	EMA_Up	EMA_Down	RSI	TSI	EMA_Volume	OBV_Delta
1510046534	7227.03	7219.62	7219.62	7223.26	7220.01	6	0.08229516	7174.69	7267.96	7220.392863	7217.191998	3.427598	-0.226733	1.528346	1.386852	52.43	28.77	4.71347429	-0.08229516
1510046564	7220.01	7219.68	7219.97	7220.01	7219.68	13	3.503406	7174.1	7268.6	7220.327807	7217.397776	3.328085	-0.398054	1.419178	1.311363	51.97	23.79	4.52730994	-3.503406
1510046594	7219.68	7216.39	7216.67	7219.3	7216.4	18	1.25159679	7170.07	7265.74	7219.765067	7217.343867	3.146708	-0.725508	1.317808	1.45198	47.58	18.24	4.02335407	-1.25159679
1510046624	7216.4	7216.01	7216.25	7216.39	7216.01	6	0.14580414	7170.76	7265.13	7219.224287	7217.26284	2.909656	-0.948209	1.223679	1.376124	47.07	13.96	3.42680793	-0.14580414
1510046654	7216.01	7216.0	7216.01	7216.4	7216.4	8	0.70282886	7170.82	7265.75	7218.729781	7217.170037	2.639674	-1.07993	1.16413	1.277829	47.67	10.87	3.00773423	0.70282886
1510046684	7216.4	7216.0	7216.03	7216.4	7216.1	13	1.92544898	7172.29	7265.86	7218.31443	7217.08559	2.357507	-1.128667	1.080978	1.207984	47.23	8.3	2.84122881	-1.92544898
1510046714	7216.1	7215.0	7215.73	7216.1	7216.1	15	1.0007547	7173.53	7265.68	7217.916825	7216.985176	2.072335	-1.140686	1.003765	1.121699	47.23	6.25	2.55807895	0.0
1510046744	7216.1	7216.08	7216.09	7216.1	7216.08	7	0.05754863	7169.8	7265.06	7217.635775	7216.918867	1.80125	-1.084342	0.932068	1.043006	47.19	4.57	2.17338198	-0.05754863
1510046774	7216.08	7215.12	7215.97	7216.07	7215.29	8	0.11524131	7169.84	7266.53	7217.379502	7216.848581	1.547184	-1.016263	0.865492	1.024934	45.78	2.77	1.85674495	-0.11524131
1510046804	7215.29	7215.26	7215.3	7215.3	7215.26	9	0.57410414	7170.39	7265.3	7217.059579	7216.733871	1.302889	-0.977181	0.803671	0.953867	45.73	1.25	1.65941559	-0.57410414
1510046834	7215.26	7215.13	7215.28	7215.3	7215.3	9	0.62173265	7170.3	7265.56	7216.785798	7216.626177	1.074235	-0.914614	0.749123	0.885734	45.82	-0.01	1.49977206	0.62173265
1510046864	7215.3	7215.3	7215.3	7215.3	7215.3	6	0.37806955	7172.35	7265.68	7216.557214	7216.527942	0.865242	-0.83597	0.695614	0.822467	45.82	-1.09	1.32720244	0.0
1510046894	7215.3	7215.3	7215.3	7215.3	7215.3	9	0.31411558	7173.55	7265.52	7216.363796	7216.436983	0.677556	-0.750743	0.645927	0.763719	45.82	-2.01	1.17134292	0.0
1510046924	7215.3	7215.3	7215.3	7215.3	7215.3	6	0.52891657	7169.99	7266.17	7216.200135	7216.352762	0.511519	-0.664146	0.599789	0.709168	45.82	-2.82	1.0725081	0.0
1510046954	7215.3	7215.29	7215.3	7215.3	7215.3	9	0.21462089	7171.71	7265.99	7216.061653	7216.27478	0.36659	-0.579717	0.556947	0.658513	45.82	-3.52	0.94052545	0.0
1510046984	7215.3	7215.3	7215.3	7215.3	7215.3	6	0.47742802	7172.67	7266.4	7215.944476	7216.202574	0.241652	-0.49975	0.517165	0.611476	45.82	-4.13	0.86927969	0.0
1510047014	7215.3	7215.3	7215.3	7215.3	7215.3	5	0.14118063	7172.38	7269.88	7215.845326	7216.135717	0.135243	-0.425634	0.480225	0.567799	45.82	-4.68	0.75726445	0.0
1510047044	7215.3	7215.29	7215.29	7215.3	7215.3	10	0.92178135	7169.15	7268.14	7215.759891	7216.073071	0.045558	-0.358738	0.445923	0.527242	45.82	-5.16	0.78257474	0.0
1510047074	7215.3	7215.3	7215.3	7215.3	7215.3	7	1.40401243	7170.86	7266.33	7215.689139	7216.015806	-0.028887	-0.29778	0.414071	0.489582	45.82	-5.59	0.87818054	0.0
1510047104	7215.3	7215.29	7215.29	7215.3	7215.3	12	2.58351415	7168.25	7265.2	7215.627733	7215.962043	-0.089972	-0.244338	0.384495	0.454612	45.82	-5.98	1.14053956	0.0
1510047134	7215.3	7215.3	7215.3	7215.3	7215.3	11	0.23999914	7169.72	7266.39	7215.577313	7215.913003	-0.139116	-0.196574	0.357031	0.42214	45.82	-6.33	1.00199488	0.0
1510047164	7215.3	7215.29	7215.3	7215.3	7215.3	10	0.18007191	7170.19	7265.97	7215.534649	7215.867595	-0.177882	-0.155064	0.331529	0.391987	45.82	-6.64	0.87554519	0.0
1510047194	7215.3	7215.29	7215.29	7215.3	7215.3	12	0.46655996	7170.25	7265.42	7215.497011	7215.82481	-0.207865	-0.119934	0.307848	0.363988	45.82	-6.92	0.81262439	0.0
1510047224	7215.3	7215.29	7215.3	7215.3	7215.3	10	0.45940729	7170.26	7264.14	7215.466702	7215.785935	-0.230139	-0.089094	0.285859	0.337989	45.82	-7.17	0.7582833	0.0
1510047254	7215.3	7215.29	7215.3	7215.3	7215.29	9	0.22099224	7171.34	7265.63	7215.441056	7215.74994	-0.245888	-0.062996	0.26544	0.314561	45.77	-7.41	0.67562314	-0.22099224
1510047284	7215.29	7215.3	7215.3	7215.3	7215.3	6	0.10000729	7171.8	7266.01	7215.419355	7215.716611	-0.256162	-0.041094	0.247194	0.292092	45.84	-7.62	0.58706686	0.10000729
1510047314	7215.3	7215.29	7215.29	7215.3	7215.3	9	0.78241243	7169.54	7265.2	7215.399454	7215.68501	-0.262041	-0.023515	0.229537	0.271228	45.84	-7.81	0.61712002	0.0
1510047344	7215.3	7215.29	7215.29	7215.3	7215.29	7	0.61690729	7169.51	7265.71	7215.382615	7215.65575	-0.26426	-0.008875	0.213142	0.252569	45.77	-7.99	0.61708729	-0.61690729
1510047374	7215.29	7215.0	7215.13	7215.3	7215.01	13	1.93996757	7171.46	7265.79	7215.343751	7215.616806	-0.266019	-0.007036	0.197918	0.254528	43.74	-8.56	0.82060733	-1.93996757
1510047404	7215.01	7198.04	7201.19	7215.0	7198.04	151	15.47267234	7152.87	7247.68	7213.166251	7214.548154	-0.489196	-0.892707	0.183781	1.44849	11.26	-29.35	3.07477118	-15.47267234
1510047434	7198.04	7195.97	7197.88	7198.04	7198.04	34	1.71718527	7154.55	7248.12	7210.81452	7213.313476	-0.891148	-1.607808	0.170654	1.345026	11.26	-41.54	2.86591181	0.0
1510047464	7198.04	7198.03	7198.03	7198.04	7198.04	9	0.67991884	7154.43	7247.91	7208.847671	7212.181367	-1.379658	-1.954038	0.158464	1.248953	11.26	-49.54	2.5296052	0.0
1510047494	7198.04	7198.03	7198.03	7198.04	7198.04	8	0.86722407	7153.6	7248.14	7207.183414	7211.133118	-1.893667	-2.056037	0.147145	1.159742	11.26	-55.18	2.27385426	0.0
1510047524	7198.04	7198.04	7198.04	7198.04	7198.04	5	0.0617073	7154.44	7248.54	7205.776735	7210.163257	-2.392238	-1.994284	0.136635	1.076903	11.26	-59.36	1.93352396	0.0
1510047554	7198.04	7198.03	7198.03	7198.04	7198.04	7	0.19411245	7153.69	7247.55	7204.58493	7209.264497	-2.849704	-1.829863	0.126875	0.999981	11.26	-62.57	1.66592219	0.0
1510047584	7198.04	7198.03	7198.03	7198.04	7198.04	8	1.30896766	7153.89	7247.57	7203.576479	7208.432312	-3.25093	-1.604903	0.117812	0.928554	11.26	-65.11	1.61100611	0.0
1510047614	7198.04	7198.04	7198.04	7198.04	7198.04	12	0.41031245	7153.68	7248.71	7202.724713	7207.662511	-3.588304	-1.349494	0.109397	0.862229	11.26	-67.16	1.42628401	0.0
1510047644	7198.04	7198.03	7198.04	7198.04	7198.04	10	0.82251347	7153.58	7247.72	7202.003988	7206.949732	-3.859792	-1.085952	0.101583	0.800641	11.26	-68.85	1.33339623	0.0
1510047674	7198.04	7198.04	7198.04	7198.04	7198.04	7	0.34001245	7153.96	7247.92	7201.394144	7206.289752	-4.066955	-0.828653	0.094327	0.743452	11.26	-70.27	1.18056796	0.0
1510047704	7198.04	7198.03	7198.03	7198.04	7198.04	12	1.56539543	7154.79	7245.52	7200.876583	7205.677919	-4.213831	-0.587505	0.087589	0.690348	11.26	-71.46	1.23977219	0.0
1510047734	7198.04	7198.03	7198.03	7198.04	7198.04	10	0.59900171	7155.15	7245.74	7200.438647	7205.111406	-4.305617	-0.367142	0.081333	0.641037	11.26	-72.48	1.14119212	0.0
1510047764	7198.04	7198.03	7198.04	7198.04	7198.04	11	0.47962586	7155.04	7247.35	7200.069624	7204.587598	-4.348088	-0.169886	0.075524	0.595249	11.26	-73.36	1.0394127	0.0
1510047794	7198.04	7198.04	7198.04	7198.04	7198.04	10	0.22411245	7156.4	7246.03	7199.757374	7204.102591	-4.347514	0.002297	0.070129	0.552731	11.26	-74.13	0.91398189	0.0
1510047824	7198.04	7198.04	7198.67	7199.1	7199.1	14	1.08687544	7159.33	7246.05	7199.590086	7203.700177	-4.300029	0.189938	0.140834	0.51325	21.53	-72.3	0.9405809	1.08687544
1510047854	7199.1	7199.09	7199.1	7199.1	7199.1	8	0.13171245	7159.57	7245.98	7199.514688	7203.359423	-4.20897	0.364235	0.130774	0.476589	21.53	-70.74	0.8161396	0.0
1510047884	7199.1	7199.1	7200.25	7201.64	7201.64	15	0.61182906	7160.74	7248.52	7199.627813	7203.129095	-4.067432	0.56615	0.302862	0.442547	40.63	-63.29	0.78470721	0.61182906
1510047914	7201.64	7201.64	7204.89	7205.0	7205.0	12	0.60865287	7164.49	7248.98	7200.43738	7203.259532	-3.818376	0.996224	0.521229	0.410937	55.92	-49.95	0.75762193	0.60865287
1510047944	7205.0	7205.0	7205.0	7205.0	7205.0	5	0.24080414	7164.24	7250.79	7201.139322	7203.388456	-3.504528	1.255394	0.483998	0.381584	55.92	-39.81	0.6781115	0.0
1510047974	7205.0	7204.99	7205.0	7205.0	7204.99	10	0.30348342	7164.24	7250.64	7201.733272	7203.50783	-3.158534	1.383976	0.449427	0.355042	55.87	-31.88	0.62047641	-0.30348342
1510048004	7204.99	7205.0	7205.0	7205.0	7205.0	6	0.49570414	7164.02	7250.51	7202.235846	7203.618361	-2.80333	1.420815	0.418039	0.329682	55.91	-25.49	0.60128068	0.49570414
1510048034	7205.0	7205.0	7205.2	7205.24	7205.24	13	0.33876986	7163.27	7250.64	7202.69187	7203.735519	-2.451394	1.407745	0.405322	0.306133	56.97	-19.86	0.5608944	0.33876986
1510048064	7205.24	7205.23	7205.24	7205.24	7205.24	12	0.65275087	7163.45	7251.6	7203.08389	7203.846962	-2.11373	1.350658	0.37637	0.284266	56.97	-15.21	0.57502616	0.0
1510048094	7205.24	7205.24	7205.37	7206.0	7206.0	8	0.11877258	7163.82	7250.74	7203.435599	7203.95978	-1.79582	1.271639	0.403772	0.263961	60.47	-10.06	0.5048333	0.11877258
1510048124	7206.0	7205.99	7206.0	7206.0	7206.0	12	0.21120414	7164.21	7251.34	7203.830122	7204.110907	-1.492813	1.212028	0.374931	0.245107	60.47	-5.79	0.45965958	0.0
1510048154	7206.0	7206.0	7206.33	7207.0	7207.0	14	0.63915449	7164.69	7254.84	7204.214719	7204.275284	-1.206363	1.145798	0.419579	0.227599	64.83	-0.62	0.48727418	0.63915449
1510048184	7207.0	7206.99	7206.99	7207.0	7207.0	15	4.25054604	7165.02	7254.05	7204.641685	7204.476374	-0.932028	1.097339	0.389609	0.211342	64.83	3.66	1.06623908	0.0
1510048214	7207.0	7206.99	7207.0	7207.0	7207.0	9	1.14491553	7169.09	7255.42	7205.004503	7204.663309	-0.677384	1.018578	0.36178	0.196246	64.83	7.24	1.07834315	0.0
1510048244	7207.0	7206.99	7206.99	7207.0	7206.99	16	2.98290699	7164.46	7256.15	7205.309964	7204.835656	-0.447046	0.921354	0.335939	0.182943	64.74	10.27	1.37135297	-2.98290699
1510048274	7206.99	7206.99	7207.0	7207.0	7207.0	20	1.6749387	7164.05	7255.23	7205.56997	7204.995978	-0.242838	0.81683	0.312658	0.169876	64.8	12.88	1.41805847	1.6749387
1510048304	7207.0	7206.99	7207.0	7207.0	7207.0	11	0.58140431	7162.0	7256.23	7205.789975	7205.144424	-0.06516	0.710711	0.290325	0.157742	64.79	15.13	1.28934245	0.0
1510048334	7207.0	7206.99	7206.99	7207.0	7207.0	16	3.37322427	7163.35	7255.21	7205.974594	7205.281133	0.086564	0.606897	0.269588	0.146475	64.79	17.09	1.60993965	0.0
1510048364	7207.0	7207.0	7207.0	7207.0	7207.0	7	0.20640414	7162.5	7255.56	7206.132349	7205.408456	0.21403	0.509863	0.250332	0.136013	64.79	18.81	1.39401111	0.0
1510048394	7207.0	7206.99	7206.99	7207.0	7207.0	10	3.04161559	7165.29	7255.38	7206.264295	7205.525607	0.318962	0.419726	0.232451	0.126298	64.79	20.32	1.64748872	0.0
1510048424	7207.0	7206.99	7206.99	7207.0	7206.99	16	4.63156412	7165.48	7255.0	7206.375942	7205.634081	0.403542	0.338319	0.215847	0.117991	64.66	21.63	2.10657724	-4.63156412
1510048454	7206.99	7199.1	7206.98	7207.0	7199.1	33	8.55091349	7160.19	7255.91	7206.468874	7205.733779	0.469853	0.265242	0.200429	0.673134	22.94	3.01	3.09801359	-8.55091349
1510048484	7199.1	7183.33	7187.55	7199.09	7183.33	116	9.92036121	7140.65	7242.69	7203.558278	7204.386832	0.210172	-1.038726	0.186113	1.751482	9.61	-30.1	4.14760553	-9.92036121
1510048514	7183.33	7180.79	7182.27	7183.33	7180.79	19	1.51510409	7134.26	7240.6	7200.283158	7202.748548	-0.32494	-2.14045	0.172819	1.807805	8.73	-47.15	3.74260531	-1.51510409
1510048544	7180.79	7175.94	7179.26	7180.79	7175.95	24	3.45893564	7130.36	7223.61	7197.048826	7201.008656	-1.051918	-2.907912	0.160475	2.02439	7.34	-58.58	3.69896382	-3.45893564
1510048574	7175.95	7175.94	7175.94	7175.95	7175.95	19	2.79862979	7129.36	7222.69	7193.801314	7199.151719	-1.911615	-3.43879	0.149013	1.879791	7.34	-65.26	3.56045089	0.0
1510048604	7175.95	7175.94	7175.94	7175.95	7175.95	15	2.50286815	7131.35	7228.38	7191.05342	7197.432332	-2.805074	-3.573838	0.138369	1.74552	7.34	-69.63	3.39774585	0.0
1510048634	7175.95	7175.94	7175.94	7175.95	7175.95	10	0.83827202	7131.85	7233.21	7188.728278	7195.840307	-3.666465	-3.445564	0.128486	1.62084	7.34	-72.71	3.00398065	0.0
1510048664	7175.95	7175.94	7175.94	7175.95	7175.94	12	3.44463624	7128.31	7232.03	7186.760851	7194.36621	-4.454244	-3.151115	0.119308	1.50578	7.34	-74.99	3.07177382	-3.44463624
1510048694	7175.94	7175.94	7175.95	7175.95	7175.95	10	1.21786442	7129.33	7231.68	7185.097643	7193.002046	-5.144276	-2.760127	0.1115	1.398224	7.39	-76.73	2.78655699	1.21786442
1510048724	7175.95	7175.94	7175.95	7175.95	7175.95	7	0.7530388	7129.74	7232.98	7183.690313	7191.738931	-5.725144	-2.323474	0.103536	1.298351	7.39	-78.11	2.47370804	0.0
1510048754	7175.95	7175.94	7175.94	7175.95	7175.94	5	0.15321251	7130.92	7232.25	7182.497957	7190.56864	-6.194252	-1.876431	0.096141	1.206326	7.38	-79.22	2.11670873	-0.15321251
1510048784	7175.94	7175.95	7175.95	7175.95	7175.95	7	0.15583375	7130.63	7232.26	7181.490579	7189.485778	-6.554441	-1.440758	0.089988	1.12016	7.44	-80.12	1.81503566	0.15583375
1510048814	7175.95	7175.94	7175.94	7175.95	7175.95	5	0.48123069	7129.53	7232.08	7180.636644	7188.482387	-6.812701	-1.033042	0.08356	1.040149	7.44	-80.87	1.6098349	0.0
1510048844	7175.95	7175.94	7175.94	7175.95	7175.95	14	1.81186941	7128.21	7227.79	7179.914083	7187.553321	-6.978008	-0.66123	0.077591	0.965853	7.44	-81.51	1.64091713	0.0
1510048874	7175.95	7175.94	7175.94	7175.95	7175.95	6	0.08181251	7131.65	7227.83	7179.302686	7186.693075	-7.060484	-0.329905	0.072049	0.896864	7.44	-82.05	1.40105488	0.0
1510048904	7175.95	7175.94	7175.94	7175.95	7175.95	6	0.05460734	7133.47	7228.01	7178.78535	7185.896551	-7.070627	-0.040574	0.066903	0.832802	7.44	-82.52	1.1939091	0.0
1510048934	7175.95	7175.95	7175.95	7175.95	7175.95	5	0.21131251	7132.56	7228.18	7178.349142	7185.159769	-7.018627	0.208	0.062124	0.773316	7.44	-82.93	1.04274039	0.0
1510048964	7175.95	7175.95	7175.95	7175.95	7175.95	10	1.23570867	7132.75	7224.23	7177.980043	7184.477564	-6.914406	0.416885	0.057687	0.718079	7.44	-83.28	1.07242782	0.0
1510048994	7175.95	7175.94	7175.94	7175.95	7175.95	13	1.52111868	7132.99	7229.16	7177.66619	7183.845152	-6.767317	0.588355	0.053567	0.666788	7.44	-83.6	1.14145718	0.0
1510049024	7175.95	7175.94	7175.94	7175.95	7175.94	9	2.90257144	7133.03	7227.33	7177.400622	7183.259585	-6.585646	0.726683	0.049741	0.619875	7.43	-83.87	1.41239784	-2.90257144
1510049054	7175.94	7175.94	7175.94	7175.95	7175.95	13	4.30057001	7132.62	7226.59	7177.175911	7182.717394	-6.376813	0.83533	0.046902	0.575598	7.53	-84.1	1.85673202	4.30057001
1510049084	7175.95	7175.94	7175.94	7175.95	7175.95	14	3.54710933	7135.36	7226.76	7176.985771	7182.215365	-6.147369	0.917775	0.043552	0.534484	7.53	-84.3	2.11679007	0.0
1510049114	7175.95	7175.94	7175.94	7175.95	7175.94	11	1.98943834	7132.81	7226.69	7176.824883	7181.750523	-5.903023	0.977383	0.040441	0.497021	7.52	-84.48	2.0971975	-1.98943834
1510049144	7175.94	7175.94	7175.94	7175.95	7175.95	15	4.34147377	7138.3	7228.18	7176.688747	7181.320114	-5.648692	1.017325	0.038267	0.46152	7.66	-84.62	2.44247077	4.34147377
1510049174	7175.95	7175.94	7175.94	7175.95	7175.95	21	4.88985526	7137.65	7226.75	7176.573555	7180.921587	-5.38856	1.040528	0.035534	0.428554	7.66	-84.74	2.81899146	0.0
1510049204	7175.95	7175.94	7175.94	7175.95	7175.95	10	1.74752924	7132.19	7223.7	7176.476085	7180.552581	-5.126147	1.049651	0.032996	0.397943	7.66	-84.85	2.65415112	0.0
1510049234	7175.95	7175.94	7175.95	7175.95	7175.95	7	0.24546445	7130.44	7225.64	7176.395149	7180.211649	-4.864218	1.047718	0.030639	0.369519	7.66	-84.95	2.28358394	0.0
1510049264	7175.95	7175.94	7175.94	7175.95	7175.95	14	0.20147736	7132.18	7225.57	7176.325126	7179.895231	-4.605395	1.03529	0.028451	0.343125	7.66	-85.04	1.96325985	0.0
1510049294	7175.95	7175.94	7175.94	7175.95	7175.95	17	0.97418849	7128.47	7225.28	7176.265876	7179.602251	-4.351591	1.015216	0.026419	0.318616	7.66	-85.13	1.81109503	0.0
1510049324	7175.95	7175.94	7175.94	7175.95	7175.94	9	1.70365748	7128.88	7228.44	7176.215741	7179.330973	-4.104319	0.989087	0.024532	0.296572	7.64	-85.21	1.79456618	-1.70365748
1510049354	7175.94	7175.94	7175.95	7175.95	7175.95	13	0.35789092	7127.7	7225.92	7176.174858	7179.080531	-3.86459	0.958917	0.023494	0.275388	7.86	-85.23	1.57353922	0.35789092
1510049384	7175.95	7175.94	7175.95	7175.95	7175.95	16	0.74435169	7127.86	7225.53	7176.140264	7178.84864	-3.633347	0.924971	0.021816	0.255717	7.86	-85.26	1.44597191	0.0
1510049414	7175.95	7175.94	7175.95	7175.95	7175.95	16	1.09864293	7130.91	7222.94	7176.110993	7178.633926	-3.411264	0.888331	0.020258	0.237452	7.86	-85.28	1.39253668	0.0
1510049444	7175.95	7175.95	7175.95	7175.95	7175.95	16	0.52141895	7133.63	7226.97	7176.086225	7178.435117	-3.19879	0.849898	0.018811	0.220491	7.86	-85.31	1.25851857	0.0
1510049474	7175.95	7175.94	7175.94	7175.95	7175.95	8	1.82081251	7131.11	7226.7	7176.063729	7178.250294	-2.996345	0.80978	0.017467	0.204742	7.86	-85.33	1.34502533	0.0
1510049504	7175.95	7175.95	7175.95	7175.95	7175.95	7	1.03830734	7131.18	7228.78	7176.046232	7178.079902	-2.80381	0.77014	0.016219	0.190118	7.86	-85.34	1.29783795	0.0
1510049534	7175.95	7175.94	7175.94	7175.95	7175.95	8	0.30614794	7131.24	7228.47	7176.029889	7177.921391	-2.621348	0.729846	0.015061	0.176538	7.86	-85.36	1.14527026	0.0
1510049564	7175.95	7175.94	7175.95	7175.95	7175.95	8	0.42632351	7131.32	7227.26	7176.017598	7177.775362	-2.448631	0.690867	0.013985	0.163928	7.86	-85.38	1.03466307	0.0
1510049594	7175.95	7175.94	7175.94	7175.95	7175.95	24	2.3834426	7127.78	7227.21	7176.00566	7177.639409	-2.285655	0.651906	0.012986	0.152219	7.86	-85.39	1.24216761	0.0
1510049624	7175.95	7175.94	7175.94	7175.95	7175.95	19	4.85675818	7131.61	7228.2	7175.995558	7177.513527	-2.132118	0.614149	0.012058	0.141346	7.86	-85.4	1.79825847	0.0
1510049654	7175.95	7175.5	7175.84	7175.95	7175.55	31	3.74065161	7127.04	7227.99	7175.971626	7177.389562	-1.989282	0.571346	0.011197	0.159821	6.55	-85.69	2.09708818	-3.74065161
1510049684	7175.55	7175.65	7176.19	7177.71	7176.21	32	2.11775156	7129.51	7225.02	7176.005222	7177.300706	-1.850522	0.555038	0.05754	0.148405	27.94	-79.98	2.10026716	2.11775156
1510049714	7176.21	7176.2	7176.2	7176.21	7176.21	17	0.96083497	7133.4	7228.9	7176.035188	7177.219172	-1.717214	0.53323	0.05343	0.137805	27.94	-75.19	1.9249699	0.0
1510049744	7176.21	7176.19	7176.2	7176.21	7176.21	16	3.20691839	7134.04	7228.13	7176.060544	7177.143678	-1.590398	0.507264	0.049614	0.127962	27.94	-71.12	2.12219274	0.0
1510049774	7176.21	7176.19	7176.2	7176.21	7176.2	15	0.60849165	7127.01	7227.33	7176.081999	7177.073776	-1.470674	0.478897	0.04607	0.119536	27.82	-67.65	1.88931565	-0.60849165
1510049804	7176.2	7176.19	7176.19	7176.2	7176.2	9	0.76838751	7130.19	7228.66	7176.098615	7177.008311	-1.358478	0.448782	0.042779	0.110998	27.82	-64.65	1.71686517	0.0
1510049834	7176.2	7176.19	7176.2	7176.2	7176.2	9	0.72977872	7131.05	7227.97	7176.114213	7176.948436	-1.253627	0.419404	0.039723	0.10307	27.82	-62.04	1.56500572	0.0
1510049864	7176.2	7176.19	7176.19	7176.2	7176.2	8	0.65469333	7130.18	7223.84	7176.125873	7176.892256	-1.156178	0.389795	0.036886	0.095708	27.82	-59.76	1.42495766	0.0
1510049894	7176.2	7176.19	7176.2	7176.2	7176.2	15	0.95076205	7131.43	7227.24	7176.137277	7176.840978	-1.065683	0.361982	0.034251	0.088872	27.82	-57.75	1.35200449	0.0
1510049924	7176.2	7176.2	7176.2	7176.2	7176.2	10	0.18693912	7132.05	7227.5	7176.146927	7176.793498	-0.981861	0.33529	0.031804	0.082524	27.82	-55.96	1.17276366	0.0
1510049954	7176.2	7176.2	7176.2	7176.2	7176.2	12	0.39491566	7133.73	7227.29	7176.155092	7176.749535	-0.904377	0.309934	0.029532	0.076629	27.82	-54.38	1.05309474	0.0
1510049984	7176.2	7176.19	7176.19	7176.2	7176.2	6	0.15250417	7128.85	7225.33	7176.160462	7176.708088	-0.833027	0.285401	0.027423	0.071156	27.82	-52.97	0.91454234	0.0
1510050014	7176.2	7176.19	7176.19	7176.2	7176.2	16	3.30432248	7127.6	7227.81	7176.165006	7176.669711	-0.767363	0.262658	0.025464	0.066073	27.82	-51.7	1.28220082	0.0
1510050044	7176.2	7176.19	7176.19	7176.2	7176.2	14	2.95792762	7127.46	7229.64	7176.168851	7176.634177	-0.706956	0.24163	0.023645	0.061354	27.82	-50.56	1.54000494	0.0
1510050074	7176.2	7176.19	7176.19	7176.2	7176.2	11	3.24031568	7130.16	7229.69	7176.172105	7176.601275	-0.651399	0.222229	0.021956	0.056972	27.82	-49.54	1.80159121	0.0
1510050104	7176.2	7176.19	7176.2	7176.2	7176.2	8	1.11973912	7130.14	7228.02	7176.176397	7176.571551	-0.60015	0.204996	0.020388	0.052903	27.82	-48.61	1.69669089	0.0
1510050134	7176.2	7176.19	7176.2	7176.2	7176.2	13	0.4099922	7131.27	7227.9	7176.180028	7176.544029	-0.55292	0.188919	0.018932	0.049124	27.82	-47.77	1.49873725	0.0
1510050164	7176.2	7176.19	7176.2	7176.2	7176.2	5	0.04999212	7129.84	7224.38	7176.183101	7176.518545	-0.509425	0.173981	0.01758	0.045615	27.82	-47.01	1.27585338	0.0
1510050194	7176.2	7176.2	7176.2	7176.2	7176.2	7	0.02435063	7131.49	7227.45	7176.185701	7176.494949	-0.46939	0.160142	0.016324	0.042357	27.82	-46.32	1.0833145	0.0
1510050224	7176.2	7176.19	7176.2	7176.2	7176.2	7	0.26114288	7131.72	7228.12	7176.187901	7176.473101	-0.432552	0.147352	0.015158	0.039331	27.82	-45.69	0.95682656	0.0
1510050254	7176.2	7176.19	7176.19	7176.2	7176.2	35	5.03001568	7132.44	7227.48	7176.188224	7176.452131	-0.398823	0.134916	0.014075	0.036522	27.82	-45.11	1.58347104	0.0
1510050284	7176.2	7176.19	7176.19	7176.2	7176.2	8	1.11030417	7129.39	7227.12	7176.188497	7176.432714	-0.367902	0.123685	0.01307	0.033913	27.82	-44.59	1.51067614	0.0
1510050314	7176.2	7176.19	7176.2	7176.2	7176.2	8	1.62099293	7131.42	7227.53	7176.190267	7176.415476	-0.339363	0.114154	0.012136	0.031491	27.82	-44.11	1.52764795	0.0
1510050344	7176.2	7176.2	7176.2	7176.2	7176.2	5	0.04330417	7130.48	7224.85	7176.191764	7176.399515	-0.313041	0.10529	0.011269	0.029242	27.82	-43.67	1.29928737	0.0
1510050374	7176.2	7176.2	7176.2	7176.2	7176.2	11	0.31001568	7131.25	7227.58	7176.193031	7176.384736	-0.288774	0.097069	0.010464	0.027153	27.82	-43.26	1.14709173	0.0
1510050404	7176.2	7176.19	7176.19	7176.2	7176.2	8	1.19999929	7130.38	7228.2	7176.192565	7176.370311	-0.266568	0.088822	0.009717	0.025213	27.82	-42.89	1.15523135	0.0
1510050434	7176.2	7176.2	7176.2	7176.2	7176.2	8	1.02201251	7131.23	7227.74	7176.193709	7176.357695	-0.246052	0.082066	0.009023	0.023412	27.82	-42.55	1.13473614	0.0
1510050464	7176.2	7176.2	7176.2	7176.2	7176.2	6	0.07960734	7131.6	7224.87	7176.194677	7176.346014	-0.227109	0.075772	0.008379	0.02174	27.82	-42.24	0.97240863	0.0
1510050494	7176.2	7176.2	7176.2	7176.2	7176.2	5	0.18481251	7128.85	7227.43	7176.195496	7176.335198	-0.209628	0.069926	0.00778	0.020187	27.82	-41.95	0.85124	0.0
1510050524	7176.2	7176.2	7176.2	7176.2	7176.2	6	0.28690734	7130.07	7226.67	7176.196189	7176.325183	-0.193501	0.064507	0.007224	0.018745	27.82	-41.69	0.76441959	0.0
1510050554	7176.2	7176.2	7176.2	7176.2	7176.2	8	0.12471251	7131.67	7226.98	7176.196775	7176.31591	-0.178628	0.059493	0.006708	0.017406	27.82	-41.45	0.66600312	0.0
1510050584	7176.2	7176.19	7176.2	7176.2	7176.19	29	1.57540277	7129.44	7224.35	7176.197271	7176.307324	-0.164913	0.05486	0.006229	0.016877	26.96	-41.42	0.80591076	-1.57540277
1510050614	7176.19	7176.19	7176.2	7176.2	7176.2	10	0.52107791	7130.41	7227.19	7176.197691	7176.299374	-0.152267	0.050584	0.006498	0.015672	29.31	-40.89	0.76209032	0.52107791
