1509971825,7426.44,7426.44,7426.44,11,0.81641207,7383.23,7476.0
1509971855,7426.44,7426.44,7426.44,10,1.61545425,7383.54,7475.97
1509971885,7426.44,7426.44,7426.44,6,0.11721207,7381.11,7476.01
1509971915,7426.44,7426.44,7426.44,7,0.57766348,7385.86,7477.09
1509971945,7426.43,7426.43,7426.44,13,3.37170839,7382.44,7476.79
1509971975,7426.44,7426.44,7426.44,4,0.17620402,7383.35,7477.37
1509972005,7426.43,7426.43,7426.44,5,0.02611524,7375.83,7477.22
1509972035,7426.43,7426.44,7426.44,10,1.05885509,7379.44,7477.29
1509972065,7426.44,7426.44,7426.44,9,2.1356738,7385.01,7476.64
1509972095,7426.43,7426.44,7426.44,6,1.34927809,7387.77,7476.17
1509972125,7426.44,7426.44,7426.44,6,0.66614389,7387.8,7476.28
1509972155,7426.43,7426.44,7426.44,5,0.86923088,7386.95,7476.35
1509972185,7426.43,7426.43,7426.44,5,0.03417791,7385.88,7476.37
1509972215,7426.43,7426.44,7426.44,5,0.95619144,7388.2,7475.52
1509972245,7426.43,7426.43,7426.44,7,1.16391969,7382.77,7475.49
1509972275,7426.43,7426.43,7426.44,7,2.52665908,7388.5,7471.23
1509972305,7426.43,7426.43,7426.44,7,0.34009401,7388.82,7471.26
1509972335,7402.54,7417.71,7426.44,48,20.47633688,7388.76,7475.77
1509972365,7405.05,7405.06,7405.06,22,1.71752741,7367.98,7445.35
1509972395,7405.05,7405.05,7405.06,23,10.40986886,7358.32,7446.13
1509972425,7405.05,7405.06,7405.06,17,1.32565482,7357.86,7450.66
1509972455,7405.05,7405.06,7405.06,13,2.84918337,7360.1,7448.86
1509972485,7405.05,7405.05,7405.06,13,1.25750034,7359.49,7448.8
1509972515,7405.01,7405.02,7405.05,48,5.72194055,7362.2,7449.44
1509972545,7401.0,7404.32,7405.01,34,3.85603159,7361.25,7449.74
1509972575,7404.98,7404.99,7404.99,7,1.32104682,7362.47,7450.61
1509972605,7404.99,7405.16,7410.81,30,14.64228091,7361.62,7451.56
1509972635,7410.81,7410.81,7410.81,19,2.66498201,7361.57,7454.73
1509972665,7410.81,7411.75,7416.92,9,0.95282923,7361.49,7454.6
1509972695,7416.91,7416.92,7416.92,14,6.17574875,7368.49,7455.9
1509972725,7416.91,7416.92,7416.92,10,0.55372931,7370.2,7456.31
1509972755,7416.91,7416.91,7416.92,13,2.71934689,7370.0,7457.99
1509972785,7416.91,7416.91,7416.92,12,0.93041208,7368.12,7457.91
1509972815,7416.91,7416.93,7417.0,15,3.33518847,7369.96,7458.26
1509972845,7416.99,7417.0,7417.0,11,0.46554335,7369.78,7458.29
1509972875,7416.99,7424.54,7427.43,49,17.62124417,7369.84,7458.31
1509972905,7424.47,7425.16,7426.68,13,0.7860552,7383.29,7472.92
1509972935,7424.46,7424.47,7424.48,9,4.01560373,7380.09,7461.4
1509972965,7424.47,7424.47,7424.47,10,2.50351208,7386.15,7461.88
1509972995,7424.46,7424.47,7424.47,22,2.12018085,7384.46,7462.08
1509973025,7424.46,7424.46,7424.47,7,6.01023331,7380.82,7460.74
1509973055,7421.01,7423.54,7424.47,19,4.30179914,7376.6,7460.5
1509973085,7419.61,7421.07,7424.18,11,3.81180533,7378.06,7461.95
1509973115,7419.86,7419.9,7421.03,15,2.2988739,7369.72,7460.11
1509973145,7416.99,7417.54,7419.86,11,1.46973821,7369.52,7459.54
1509973175,7415.21,7418.17,7419.86,14,1.88102384,7368.72,7459.92
1509973205,7417.43,7418.12,7418.99,11,1.32521902,7369.73,7459.33
1509973235,7418.96,7418.97,7418.97,13,0.96001834,7368.82,7458.66
1509973265,7418.96,7418.97,7418.97,12,1.05237987,7368.23,7457.91
1509973295,7415.0,7416.87,7418.97,12,1.86277043,7367.87,7458.15
1509973325,7415.0,7415.01,7415.01,12,0.3322176,7366.77,7456.19
1509973355,7415.0,7415.01,7415.01,15,1.38530402,7365.76,7455.61
1509973385,7405.21,7409.05,7415.01,18,0.77861533,7372.89,7454.88
1509973415,7407.3,7409.19,7412.06,9,0.68120009,7361.4,7450.52
1509973445,7405.09,7409.18,7410.1,9,0.5334121,7360.51,7449.18
1509973475,7406.09,7406.24,7409.89,14,2.3723434,7361.32,7448.32
1509973505,7406.09,7406.1,7406.1,15,2.4820121,7363.44,7448.52
1509973535,7404.13,7404.76,7406.1,12,0.92730402,7360.93,7448.43
1509973565,7400.0,7401.9,7404.14,21,5.82619777,7355.9,7445.77
1509973595,7404.02,7404.09,7404.12,3,4.02e-06,7356.08,7446.23
1509973625,7400.07,7402.09,7404.14,17,2.12782818,7354.0,7445.96
1509973655,7404.14,7404.56,7406.09,25,1.46247863,7360.64,7447.89
1509973685,7406.09,7408.34,7411.38,24,6.75326395,7363.14,7449.14
1509973715,7402.5,7411.01,7414.11,26,2.8873068,7362.48,7452.02
1509973745,7402.69,7412.72,7414.34,15,2.47743753,7361.58,7451.81
1509973775,7411.0,7414.71,7419.63,25,8.43712125,7361.94,7450.82
1509973805,7411.29,7414.53,7415.32,10,1.34961209,7371.0,7453.1
1509973835,7410.97,7413.83,7414.55,16,3.49451516,7369.88,7453.15
